Geography_Code,Borough,Region,Median_Downl_Speed,Density_Person_HA,Avg_HH_Income
E01003042,Lambeth,Central,20.9041666667,109,22350
E01003043,Lambeth,Central,26.4923076923,158,24500
E01003044,Lambeth,Central,16.4555555556,184.2,11890
E01003045,Lambeth,Central,18.8424242424,172.6,13070
E01003046,Lambeth,Central,17.6173913043,183.6,11580
E01003047,Lambeth,Central,15.1164556962,90.1,16920
E01003048,Lambeth,Central,18.296875,145.3,9880
E01003049,Lambeth,Central,22.5529411765,142.4,13440
E01003050,Lambeth,Central,21.1,168.2,23560
E01003051,Lambeth,Central,16.6142857143,89.6,19750
E01003052,Lambeth,Central,15.675,144.6,12300
E01003053,Lambeth,Central,25.0846153846,149.1,28460
E01003054,Lambeth,Central,17.36,208.9,33770
E01003055,Lambeth,Central,19.3837837838,108.9,21960
E01003056,Lambeth,Central,17.6891891892,232.9,26040
E01003057,Lambeth,Central,14.5,174.2,17420
E01003058,Lambeth,Central,12.2724137931,212,27410
E01003059,Lambeth,Central,15.748,211.1,15950
E01003060,Lambeth,Central,15.4318181818,182.9,12190
E01003061,Lambeth,Central,19.2913043478,156.9,19010
E01003062,Lambeth,Central,21.5387096774,123,21990
E01003063,Lambeth,Central,12.775,116.3,15790
E01003064,Lambeth,Central,22.3590909091,100.7,28930
E01003065,Lambeth,Central,21.1037037037,120.2,12820
E01003066,Lambeth,Central,15.3205882353,49,16350
E01003067,Lambeth,Central,22.5733333333,98,22180
E01003068,Lambeth,Central,13.42,89.4,18680
E01003069,Lambeth,Central,21.6352941176,57.9,16750
E01003070,Lambeth,Central,15.7333333333,116.5,15150
E01003071,Lambeth,Central,27.5378378378,128.3,24430
E01003072,Lambeth,Central,22.8,89,25100
E01003073,Lambeth,Central,20.3,100.5,17940
E01003074,Lambeth,Central,23.2714285714,33.2,22150
E01003075,Lambeth,Central,12.6909090909,209.1,10070
E01003076,Lambeth,Central,11.828125,50.9,20070
E01003077,Lambeth,Central,19.347826087,173.3,22120
E01003078,Lambeth,Central,28.8625,75.7,26430
E01003079,Lambeth,Central,16.9285714286,81.1,16930
E01003080,Lambeth,Central,21.5875,125.6,21100
E01003081,Lambeth,Central,15.6194444444,86.8,17110
E01003082,Lambeth,Central,12.7766666667,115.7,15980
E01003083,Lambeth,Central,17.480952381,101.7,20090
E01003084,Lambeth,Central,21.8866666667,114.2,24190
E01003085,Lambeth,Central,19.7454545455,77.1,20960
E01003086,Lambeth,Central,9.0476190476,110.6,12710
E01003087,Lambeth,Central,10.8545454545,125.6,11540
E01003088,Lambeth,Central,15.5807692308,192.5,20570
E01003089,Lambeth,Central,19.6894736842,141.3,14490
E01003090,Lambeth,Central,18.098,161.4,26170
E01003091,Lambeth,Central,21.8757575758,207.3,18890
E01003092,Lambeth,Central,22.0219512195,113.3,15130
E01003093,Lambeth,Central,14.7625,322.6,14900
E01003094,Lambeth,Central,24.4,189.3,20840
E01003095,Lambeth,Central,30.65,118.7,26380
E01003096,Lambeth,Central,25.0325,145,25480
E01003097,Lambeth,Central,19.6725,170.3,15740
E01003098,Lambeth,Central,21.4192307692,194,21870
E01003099,Lambeth,Central,17.96,52.3,18640
E01003100,Lambeth,Central,20.5555555556,191.1,29130
E01003101,Lambeth,Central,20.6769230769,135.3,17710
E01003102,Lambeth,Central,10.8875,104.8,23440
E01003104,Lambeth,Central,23.0793103448,196.6,22700
E01003105,Lambeth,Central,19.3266666667,174.6,17640
E01003106,Lambeth,Central,19.9404761905,164.9,22000
E01003107,Lambeth,Central,23.8930232558,147.6,26750
E01003108,Lambeth,Central,19.8,194.1,16690
E01003109,Lambeth,Central,17.8660714286,84.7,19080
E01003110,Lambeth,Central,21.711627907,124.3,27750
E01003111,Lambeth,Central,20.7884615385,208.2,12820
E01003112,Lambeth,Central,18.6421052632,101.1,18110
E01003113,Lambeth,Central,13.9285714286,120.9,21570
E01003114,Lambeth,Central,10.55,91.6,22700
E01003115,Lambeth,Central,8.596,148.7,19460
E01003116,Lambeth,Central,22.1189189189,56.7,21810
E01003117,Lambeth,Central,20.7,114.9,24070
E01003118,Lambeth,Central,14.5125,82,23110
E01003119,Lambeth,Central,15.8344827586,110.4,23130
E01003120,Lambeth,Central,16.475,136.2,18450
E01003121,Lambeth,Central,18.50625,262.8,10740
E01003122,Lambeth,Central,21.5205882353,175.7,23090
E01003123,Lambeth,Central,19.9390243902,103,22940
E01003124,Lambeth,Central,20.5095238095,177.6,16680
E01003125,Lambeth,Central,17.1041666667,241.7,12360
E01003126,Lambeth,Central,18.7533333333,156.5,16350
E01003127,Lambeth,Central,25.0275862069,132,21900
E01003128,Lambeth,Central,20.7869565217,173.1,14680
E01003129,Lambeth,Central,27.11,212.8,22560
E01003130,Lambeth,Central,17.9580645161,117.8,21370
E01003131,Lambeth,Central,17.4107142857,79.1,24230
E01003132,Lambeth,Central,14,107,15360
E01003133,Lambeth,Central,9.8310344828,98.9,22530
E01003134,Lambeth,Central,15.2068965517,96.5,21960
E01003135,Lambeth,Central,19.05,163.2,19560
E01003136,Lambeth,Central,16.492,135.9,20990
E01003137,Lambeth,Central,18.3552631579,130.9,14830
E01003138,Lambeth,Central,22.856,116.1,31240
E01003139,Lambeth,Central,23.3421052632,122.6,16200
E01003140,Lambeth,Central,19.3,107.6,16320
E01003141,Lambeth,Central,22.025,105.2,17080
E01003142,Lambeth,Central,23.6333333333,98.9,15160
E01003143,Lambeth,Central,19.135,88.8,14380
E01003144,Lambeth,Central,25.736,31.1,23480
E01003145,Lambeth,Central,24.9434782609,102.5,19510
E01003146,Lambeth,Central,21.1315789474,123.8,15420
E01003147,Lambeth,Central,17.8129032258,112.4,18630
E01003148,Lambeth,Central,23.1818181818,92.2,23880
E01003149,Lambeth,Central,20.1862068966,67.4,22770
E01003150,Lambeth,Central,18.8166666667,105.8,16900
E01003151,Lambeth,Central,19.8633333333,145.8,14710
E01003152,Lambeth,Central,23.4185185185,88.3,23380
E01003153,Lambeth,Central,17.225,169.1,24420
E01003154,Lambeth,Central,18.68,98.2,16260
E01003155,Lambeth,Central,18.596,108.8,21550
E01003156,Lambeth,Central,18.688,133.1,23770
E01003157,Lambeth,Central,21.8423076923,92.4,31250
E01003158,Lambeth,Central,17.5344827586,128.6,33060
E01003159,Lambeth,Central,14.4181818182,101.7,17840
E01003160,Lambeth,Central,17.5391304348,144.8,12590
E01003161,Lambeth,Central,16.675,105.1,29380
E01003162,Lambeth,Central,18.3935483871,194.5,12120
E01003163,Lambeth,Central,17.875,75.7,21560
E01003164,Lambeth,Central,18.7884615385,116.8,19680
E01003165,Lambeth,Central,24.1633333333,87.9,22340
E01003166,Lambeth,Central,18.1567567568,99,21310
E01003167,Lambeth,Central,28.2464285714,86.6,27030
E01003168,Lambeth,Central,13.4260869565,76.3,13530
E01003169,Lambeth,Central,23.2275862069,129.1,22140
E01003170,Lambeth,Central,29.3,57.8,27760
E01003171,Lambeth,Central,26.0518518519,167.3,21970
E01003172,Lambeth,Central,15.2813953488,159.9,17860
E01003173,Lambeth,Central,18.1921052632,128.5,23430
E01003174,Lambeth,Central,10.5923076923,134.9,12560
E01003175,Lambeth,Central,13.0594594595,132.7,14990
E01003176,Lambeth,Central,20.2575757576,150,13980
E01003177,Lambeth,Central,13.2225806452,169.5,20450
E01003178,Lambeth,Central,20.7047619048,149.3,25510
E01003179,Lambeth,Central,13.3,226.4,11410
E01003180,Lambeth,Central,20.4783783784,107.1,20020
E01003181,Lambeth,Central,15.5085714286,181.1,17690
E01003182,Lambeth,Central,17.3791666667,100.9,18140
E01003183,Lambeth,Central,20.40625,98.7,15700
E01003184,Lambeth,Central,13.747826087,253.9,11620
E01003185,Lambeth,Central,18.9222222222,188.1,21190
E01003186,Lambeth,Central,18.7261904762,93.4,25660
E01003187,Lambeth,Central,8.6675675676,104.9,20040
E01003188,Lambeth,Central,20.5296296296,165.6,13900
E01003189,Lewisham,East,15.6875,87.4,12180
E01003190,Lewisham,East,7.2081081081,57.6,13050
E01003191,Lewisham,East,12.1714285714,75.6,13960
E01003192,Lewisham,East,11.6774193548,16.1,11450
E01003193,Lewisham,East,9.69,45,15350
E01003194,Lewisham,East,16.8653846154,50.9,13760
E01003195,Lewisham,East,9.072,78.9,18160
E01003196,Lewisham,East,17.9695652174,62.6,12320
E01003197,Lewisham,East,16.5846153846,76.6,12550
E01003198,Lewisham,East,22.65,86.3,25950
E01003199,Lewisham,East,20.7914285714,54.6,27970
E01003200,Lewisham,East,17.5377358491,21,30500
E01003201,Lewisham,East,26.216,106.3,18770
E01003202,Lewisham,East,23.9,67.5,29330
E01003203,Lewisham,East,23.359375,119.4,19060
E01003204,Lewisham,East,22.5206896552,54.1,24060
E01003205,Lewisham,East,12.8,148,15400
E01003206,Lewisham,East,27.7620689655,77,29290
E01003207,Lewisham,East,20.0805555556,115.7,15690
E01003209,Lewisham,East,20.4838709677,158.4,14010
E01003210,Lewisham,East,16.7173913043,92.6,19470
E01003211,Lewisham,East,17.8,77.8,21310
E01003212,Lewisham,East,15.6846153846,87.8,18780
E01003213,Lewisham,East,13.878125,90.4,20630
E01003214,Lewisham,East,10.5676470588,113.2,15780
E01003215,Lewisham,East,15.8476190476,91.7,16000
E01003216,Lewisham,East,25.2541666667,88.6,18870
E01003217,Lewisham,East,24.9526315789,103.9,18120
E01003218,Lewisham,East,26.7,105.3,19940
E01003219,Lewisham,East,20.6043478261,78.6,18560
E01003220,Lewisham,East,24.6294117647,86.5,18530
E01003221,Lewisham,East,19.8551724138,58.8,17030
E01003222,Lewisham,East,25.5611111111,89.2,19130
E01003223,Lewisham,East,23.2347826087,58.1,18520
E01003224,Lewisham,East,20.7733333333,109.2,17000
E01003225,Lewisham,East,16.6294117647,70.8,24050
E01003226,Lewisham,East,11.024137931,96.2,21770
E01003227,Lewisham,East,15.2615384615,67.2,23910
E01003228,Lewisham,East,12.9,106.3,24550
E01003229,Lewisham,East,15.4548387097,72.9,15610
E01003230,Lewisham,East,13.1,91.7,18750
E01003231,Lewisham,East,7.37,92.9,18100
E01003232,Lewisham,East,10.0272727273,84.5,21810
E01003233,Lewisham,East,10.6217391304,123.2,20000
E01003235,Lewisham,East,12.275,26.2,16290
E01003236,Lewisham,East,26.105,89.9,12130
E01003237,Lewisham,East,24.8263157895,56.7,11340
E01003238,Lewisham,East,22.1947368421,108.5,12040
E01003239,Lewisham,East,17.9210526316,65,11820
E01003240,Lewisham,East,16.0384615385,85.6,12660
E01003241,Lewisham,East,16.0384615385,54.1,13230
E01003243,Lewisham,East,11.4535714286,55.6,11570
E01003244,Lewisham,East,5.8526315789,243.1,8760
E01003245,Lewisham,East,10.1172413793,141.6,13250
E01003246,Lewisham,East,11.5323529412,59.6,11740
E01003247,Lewisham,East,13.008,84.6,21850
E01003248,Lewisham,East,11.2653846154,63.6,13080
E01003249,Lewisham,East,13.4533333333,172.9,16740
E01003250,Lewisham,East,11.1966666667,92.4,18700
E01003251,Lewisham,East,10.5592592593,87.3,10070
E01003252,Lewisham,East,12.9,217.5,8770
E01003253,Lewisham,East,12.6487804878,97,12680
E01003254,Lewisham,East,15.3885714286,44.5,25020
E01003255,Lewisham,East,17.7326530612,104.3,22270
E01003256,Lewisham,East,19.5276595745,92.4,17990
E01003257,Lewisham,East,19.5514285714,77,18010
E01003258,Lewisham,East,12.0483870968,124.7,12100
E01003259,Lewisham,East,22.158974359,78.1,20090
E01003260,Lewisham,East,18.3,84.8,22740
E01003261,Lewisham,East,21.5708333333,82.7,22220
E01003262,Lewisham,East,19.1583333333,84.8,19900
E01003263,Lewisham,East,18.7888888889,47.5,15180
E01003264,Lewisham,East,24.5184210526,70.9,16060
E01003265,Lewisham,East,18.9851851852,66.4,12860
E01003266,Lewisham,East,23.0321428571,101.5,11810
E01003267,Lewisham,East,24.9791666667,47.5,12930
E01003268,Lewisham,East,20.3862068966,56.9,19400
E01003269,Lewisham,East,19.6172413793,73.5,17250
E01003270,Lewisham,East,21.168,58.1,20250
E01003271,Lewisham,East,27.537037037,56.7,21420
E01003272,Lewisham,East,10.5814814815,132.3,21280
E01003273,Lewisham,East,21.85,108,21610
E01003274,Lewisham,East,8.0166666667,117.7,20990
E01003275,Lewisham,East,15.35,88.8,15460
E01003276,Lewisham,East,11.175,41.2,21680
E01003277,Lewisham,East,20.6411764706,119.9,20760
E01003278,Lewisham,East,25.9777777778,125.5,18110
E01003279,Lewisham,East,24.2647058824,89.6,22670
E01003280,Lewisham,East,11.4461538462,80.7,16450
E01003281,Lewisham,East,22.9586206897,44.2,22000
E01003282,Lewisham,East,30.7035714286,111.9,20420
E01003283,Lewisham,East,25.8457142857,90.2,26460
E01003284,Lewisham,East,25.3086956522,109.6,23820
E01003285,Lewisham,East,20.6133333333,73.2,22570
E01003286,Lewisham,East,19.5433333333,85.9,14530
E01003287,Lewisham,East,25.672,78.6,25800
E01003288,Lewisham,East,22.7,106.2,13520
E01003290,Lewisham,East,22.0086956522,120.1,17400
E01003291,Lewisham,East,19.7826086957,53.5,12160
E01003292,Lewisham,East,22.0857142857,117.6,22210
E01003293,Lewisham,East,22.5777777778,136.6,18790
E01003295,Lewisham,East,15.672,92.1,17020
E01003296,Lewisham,East,12.5435483871,56.3,23590
E01003297,Lewisham,East,7.9931034483,41.3,15060
E01003298,Lewisham,East,19.5391304348,94.4,12380
E01003299,Lewisham,East,15.676,107.3,16050
E01003300,Lewisham,East,12.4962962963,114.6,11630
E01003301,Lewisham,East,15.0095238095,100.7,16480
E01003302,Lewisham,East,12.5870967742,119.9,13730
E01003303,Lewisham,East,17.096969697,70.1,13240
E01003304,Lewisham,East,17.5555555556,111,16100
E01003305,Lewisham,East,19.805,120.9,15210
E01003307,Lewisham,East,17.6535714286,105.1,21170
E01003308,Lewisham,East,13.2166666667,115.7,19330
E01003309,Lewisham,East,18.9555555556,95.2,13350
E01003310,Lewisham,East,19.3375,97.4,19240
E01003311,Lewisham,East,11.9541666667,82.6,22560
E01003312,Lewisham,East,21.8851851852,88.7,21610
E01003313,Lewisham,East,19.8931034483,65.2,14200
E01003314,Lewisham,East,16.485,103.1,22680
E01003315,Lewisham,East,19.1611111111,89.5,21310
E01003316,Lewisham,East,22.8631578947,102.5,23540
E01003317,Lewisham,East,14.6935483871,47.3,18320
E01003318,Lewisham,East,17.778125,46.4,14120
E01003319,Lewisham,East,17.4772727273,139.7,12590
E01003320,Lewisham,East,14.26,80,14950
E01003321,Lewisham,East,18.3666666667,117.8,16590
E01003322,Lewisham,East,21.55,96.6,16850
E01003323,Lewisham,East,14.9444444444,87.6,17700
E01003324,Lewisham,East,18.2875,157.2,12460
E01003325,Lewisham,East,20.1952380952,129,15810
E01003326,Lewisham,East,15.4133333333,107.4,18180
E01003327,Lewisham,East,23.2766666667,87.3,20880
E01003328,Lewisham,East,21.4612903226,89.9,20120
E01003329,Lewisham,East,26.3695652174,90.2,19640
E01003330,Lewisham,East,18.2178571429,59.8,12900
E01003331,Lewisham,East,18.3086956522,89.6,16370
E01003332,Lewisham,East,21.724137931,71.8,17570
E01003333,Lewisham,East,13.1375,122.7,17350
E01003334,Lewisham,East,17.9027027027,97.8,16580
E01003335,Lewisham,East,21.8095238095,119,15160
E01003336,Lewisham,East,9.0193548387,109.4,11010
E01003337,Lewisham,East,9.8466666667,123.7,11390
E01003338,Lewisham,East,20.1727272727,126.9,11840
E01003339,Lewisham,East,20.9892857143,117.7,17400
E01003340,Lewisham,East,23.2047619048,108.9,20320
E01003341,Lewisham,East,19.06875,82.8,23420
E01003342,Lewisham,East,14.4818181818,100.4,19840
E01003343,Lewisham,East,21.1263157895,107,19950
E01003344,Lewisham,East,15.9411764706,92.2,18560
E01003345,Lewisham,East,8.9151515152,106.9,19930
E01003346,Lewisham,East,17.7705882353,44.4,12600
E01003347,Lewisham,East,13.46,121.5,8860
E01003348,Lewisham,East,20.31,45.1,15420
E01003349,Lewisham,East,24.9333333333,102.8,11390
E01003350,Lewisham,East,15.5789473684,58.3,11880
E01003351,Lewisham,East,18.515,79.7,12010
E01003352,Lewisham,East,19.0882352941,81.3,12530
E01003353,Lewisham,East,18.9958333333,67.3,16050
E01003354,Lewisham,East,20.2448275862,45.7,17610
E01003355,Merton,South,29.6545454545,111.4,27570
E01003356,Merton,South,26.2275862069,38.3,25760
E01003357,Merton,South,21.241025641,52.5,14500
E01003358,Merton,South,33.6411764706,118.8,31110
E01003359,Merton,South,22.4151515152,102.2,22860
E01003360,Merton,South,27.4225806452,122.8,29770
E01003361,Merton,South,29.59,78.2,18920
E01003362,Merton,South,33.54,31.2,21830
E01003363,Merton,South,37.3142857143,35.4,21130
E01003364,Merton,South,38.6444444444,78.6,21320
E01003365,Merton,South,33.4611111111,42,21780
E01003366,Merton,South,29.81,26.3,19950
E01003367,Merton,South,24.6511627907,51.3,24640
E01003368,Merton,South,30,106.9,17850
E01003369,Merton,South,34.1666666667,177.1,21970
E01003370,Merton,South,29.3966666667,129.4,22470
E01003371,Merton,South,35.65,128.8,22550
E01003372,Merton,South,20.8708333333,120.2,13680
E01003373,Merton,South,20.3473684211,85.6,10680
E01003374,Merton,South,23.18125,43.2,12490
E01003375,Merton,South,16.6465116279,8.8,15300
E01003376,Merton,South,29.0529411765,79.2,13790
E01003377,Merton,South,20.65,142.5,9380
E01003378,Merton,South,24.8714285714,88.9,15110
E01003379,Merton,South,24.4068965517,136.4,11100
E01003380,Merton,South,30.3173913043,71.9,27600
E01003381,Merton,South,33.7238095238,93.9,29220
E01003382,Merton,South,34.1176470588,93.2,27820
E01003383,Merton,South,25.7558823529,61.2,31830
E01003384,Merton,South,26.8095238095,99.3,31110
E01003385,Merton,South,36.912,79.7,32790
E01003386,Merton,South,19.8296296296,138.9,14290
E01003387,Merton,South,21.2583333333,69,14020
E01003388,Merton,South,21.1,98.2,12580
E01003389,Merton,South,25.6925925926,95.7,14150
E01003390,Merton,South,21.7526315789,173.8,9920
E01003391,Merton,South,18.65625,153.6,10370
E01003392,Merton,South,26.19,53.7,16610
E01003393,Merton,South,26.0571428571,198.3,16470
E01003394,Merton,South,29.492,120.5,12950
E01003395,Merton,South,28.45,68.2,15340
E01003396,Merton,South,27.2307692308,167.2,19540
E01003397,Merton,South,32.7636363636,123.2,17900
E01003398,Merton,South,27.1166666667,83.2,15470
E01003399,Merton,South,33.3192307692,105.2,27910
E01003400,Merton,South,25.675,81.6,31920
E01003401,Merton,South,28.0789473684,75,30890
E01003402,Merton,South,25.38,68.3,32200
E01003403,Merton,South,28.8369565217,61.5,31070
E01003404,Merton,South,30.3692307692,78.3,28550
E01003405,Merton,South,28.7787878788,60.4,14010
E01003406,Merton,South,20.70625,86.5,14240
E01003407,Merton,South,14.4181818182,90.1,19040
E01003408,Merton,South,25.775,117.2,20500
E01003409,Merton,South,24.6782608696,76,12390
E01003410,Merton,South,21.9954545455,124.9,14170
E01003411,Merton,South,23.668,82.8,15960
E01003412,Merton,South,25.35,79.6,13740
E01003413,Merton,South,21.764,63.1,15850
E01003414,Merton,South,29.545,71.1,16120
E01003415,Merton,South,22.9088235294,75,17180
E01003416,Merton,South,27.3315789474,47.1,16570
E01003417,Merton,South,26.2833333333,51.9,18940
E01003418,Merton,South,33.6625,97.5,19020
E01003419,Merton,South,22.9666666667,28.2,18130
E01003420,Merton,South,26.7944444444,72.2,19420
