id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,property_type,accommodates,bathrooms,bedrooms,beds,square_feet,cleaning_fee,review_scores_rating,review_scores_location
1401064,Capitol Hill 3bed/2.5baths +Parking,"Union Station, Stanton Park, Kingman Park",38.899228853,-76.9969856041,Entire home/apt,260,3,38,2015-10-01,1.56,227,House,8,2.5,3,4,NA,$150.00,95,9
3585461,Beautiful Sunroom right on U Street,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9183713487,-77.0401125265,Private room,99,1,18,2015-08-15,1.25,362,Apartment,3,1,1,1,NA,,98,10
8667309,Private room in Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9257474506,-77.0411073778,Private room,140,1,0,,NA,365,House,1,1,1,1,NA,,NA,NA
6465684,"Modern Apartment, Hip Adams Morgan","Kalorama Heights, Adams Morgan, Lanier Heights",38.922170403,-77.042704726,Private room,99,1,11,2015-09-28,2.73,348,Apartment,2,1,1,1,NA,$25.00,93,10
8456436,Artistic haven in DC,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9247982713,-77.0404085929,Private room,75,1,2,2015-09-29,2,352,Apartment,2,1,1,1,NA,$20.00,100,9
6723515,Studio Condo unit in Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9223886746,-77.0442325075,Entire home/apt,100,2,1,2015-07-28,0.44,345,Apartment,2,1,0,1,NA,$70.00,100,10
2665469,Sunny Suite in the Heart of DC,"Kalorama Heights, Adams Morgan, Lanier Heights",38.922831753,-77.042229021,Private room,150,1,1,2014-09-17,0.08,365,Apartment,2,1,1,1,NA,$50.00,100,10
470501,"Taft Bridge Inn, Dupont Circle","Kalorama Heights, Adams Morgan, Lanier Heights",38.9186270212,-77.0458398573,Private room,89,1,35,2015-08-08,1.11,244,Bed & Breakfast,1,1.5,1,1,NA,$13.00,90,9
5955389,Central new condo with parking spot,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9263551461,-77.0420155895,Entire home/apt,115,4,6,2015-09-28,1.15,339,Apartment,4,1,1,2,NA,$55.00,83,9
4519835,Cozy Condo Nestled in Vibrant DC,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9197963151,-77.0451741885,Entire home/apt,165,1,21,2015-10-01,1.99,321,Apartment,3,1,1,1,NA,,89,10
4676139,Spacious apt in amazing location!,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9256588268,-77.0438310162,Entire home/apt,108,1,4,2015-09-28,0.58,281,Apartment,3,1,1,1,NA,$20.00,95,10
2465623,Nice apt Adams Morgan area DC!!,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9222744893,-77.04049851,Entire home/apt,165,3,3,2014-08-25,0.17,124,Apartment,2,1,1,1,NA,,93,10
6389926,Super comfy couch in Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9196160394,-77.0396906269,Shared room,45,1,8,2015-06-26,1.7,91,Apartment,1,1,1,1,NA,,98,9
7731695,Dupont Adams Morgan Comfy Gem,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9159461582,-77.0439674865,Entire home/apt,119,1,0,,NA,346,Apartment,4,1,1,2,NA,$75.00,NA,NA
7240396,Ecclectic Apt. Seeks Fab Renters!,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9207951914,-77.0454688235,Entire home/apt,85,1,0,,NA,61,Apartment,4,1,1,2,NA,$200.00,NA,NA
5146779,Studio in heart of Dupont Circle,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9118793833,-77.0492325126,Entire home/apt,93,6,3,2015-05-09,0.43,225,Apartment,3,1,0,2,NA,$100.00,87,9
3111977,Adams Morgan Gem! Spacious Studio,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9177713834,-77.0456301723,Entire home/apt,108,2,30,2015-03-21,2.01,153,Apartment,4,1,0,2,NA,$20.00,94,10
6277334,Enjoy DC's premier neighborhood!,"Kalorama Heights, Adams Morgan, Lanier Heights",38.917334914,-77.0421401517,Entire home/apt,126,1,26,2015-09-26,6.34,324,Apartment,4,1,0,2,NA,$25.00,95,10
8399067,Charming Mt Pleasant Row House,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9276728496,-77.0435832143,Private room,75,1,0,,NA,344,House,2,1,1,1,NA,$25.00,NA,NA
3167626,Gorgeous studio_U st/Columb Heights,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9245080793,-77.0374495927,Entire home/apt,100,2,9,2015-09-06,0.64,335,Apartment,2,1,0,1,NA,,76,8
8201028,Cozy Studio in Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9253269467,-77.0440048189,Entire home/apt,82,1,2,2015-09-23,2,56,Apartment,2,1,0,1,NA,$20.00,100,10
4967210,1 BDRM in Updated AdMo Home,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9239651083,-77.0395096776,Private room,100,1,5,2015-06-26,0.59,13,House,2,1,1,1,NA,,100,10
4385621,Downtown (Adam Morgan/Dupont),"Kalorama Heights, Adams Morgan, Lanier Heights",38.9182522417,-77.0428346477,Entire home/apt,110,3,1,2014-12-09,0.1,317,Apartment,2,1,1,1,NA,,100,10
1198461,"DuPont Place 9 - Metro, kitchenette","Kalorama Heights, Adams Morgan, Lanier Heights",38.9161666385,-77.0440918313,Entire home/apt,149,4,34,2015-09-21,1.45,320,Apartment,4,1,NA,1,NA,$45.00,95,10
7997956,Condo w/ patio in the heart of DC,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9200194592,-77.0479045487,Entire home/apt,149,1,3,2015-09-21,3,0,Apartment,5,1,1,2,NA,,100,10
7293467,Large Prvt Bed/Bath in Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9235132029,-77.0440526638,Private room,125,1,0,,NA,0,Apartment,2,1,1,1,NA,,NA,NA
5270621,600 sq ft 1 Bedroom Fully Furnished,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9213431434,-77.0462090094,Entire home/apt,105,1,15,2015-09-25,2.2,331,Apartment,3,1,1,2,NA,$65.00,93,10
8407608,Cozy DuPont,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9163827205,-77.0479708984,Entire home/apt,91,1,0,,NA,69,Apartment,4,1,0,1,NA,$50.00,NA,NA
7580779,Dupont Adams Morgan Precious Pearl,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9161593295,-77.0432208618,Entire home/apt,209,1,1,2015-08-25,0.75,339,Apartment,6,2,2,4,NA,$95.00,100,10
60557,Great view apt in Dupont,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9168514904,-77.0492798131,Entire home/apt,200,7,0,,NA,365,Apartment,3,NA,1,1,NA,,NA,NA
4604357,"Elegant, Affordable Urban Luxury","Kalorama Heights, Adams Morgan, Lanier Heights",38.9228734232,-77.0466862731,Entire home/apt,124,2,37,2015-09-26,3.83,310,Apartment,4,1,2,2,NA,$49.00,95,10
690877,Modern Luxury in the Heart of DC!,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9250819516,-77.0373873886,Private room,99,2,80,2015-09-01,2.44,347,Apartment,2,1.5,1,1,NA,,96,9
3009435,"In a Great, Central Neighborhood!","Kalorama Heights, Adams Morgan, Lanier Heights",38.916090213,-77.0477229896,Private room,109,2,19,2015-06-09,1.5,226,Apartment,2,1,1,1,NA,$25.00,92,10
7637915,2BR/BA Close to Everything! + Metro,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9227366495,-77.0478952617,Entire home/apt,149,1,2,2015-09-14,2,342,Apartment,4,2,2,2,NA,$75.00,60,10
4033472,Hip Studio In Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9207014783,-77.044399792,Entire home/apt,146,1,33,2015-08-16,2.83,335,Apartment,2,1,0,1,NA,$40.00,96,10
3230666,Modern 2BD in Great Location,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9240235382,-77.0394271842,Entire home/apt,190,2,35,2015-09-21,2.37,147,Apartment,6,2.5,2,2,NA,$85.00,99,9
6200586,Centrally Located Charming 1BD,"Kalorama Heights, Adams Morgan, Lanier Heights",38.916563562,-77.0426669508,Entire home/apt,145,3,6,2015-07-24,1.21,71,Apartment,2,1,1,1,NA,$40.00,97,9
2739243,Beautiful 2 bdr in Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9244979468,-77.0386871809,Entire home/apt,185,6,8,2015-04-23,0.45,26,Apartment,6,2,2,3,NA,$80.00,98,10
4025393,"Spacious, Sunny 1BR near Metro &Zoo","Kalorama Heights, Adams Morgan, Lanier Heights",38.9221866392,-77.0458668446,Entire home/apt,140,1,10,2015-08-12,0.78,279,Apartment,3,1,1,1,NA,$115.00,94,10
5680210,Large Master Bedroom + Bath,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9240937227,-77.0366644374,Entire home/apt,130,2,1,2015-04-22,0.18,204,Apartment,4,1,1,1,NA,$40.00,100,8
3533920,1BR in Adams Morgan Near Metro,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9241629433,-77.0466502454,Entire home/apt,149,14,17,2015-03-07,1.32,0,Apartment,4,1,1,2,NA,$29.00,98,10
108807,Adams Morgan private space,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9244746064,-77.0397156639,Private room,85,1,248,2015-10-01,4.64,322,House,2,1,1,1,NA,,92,10
6066251,Prime Kalorama / Dupont Circle Home,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9125047915,-77.0488058982,Entire home/apt,160,2,16,2015-09-21,2.98,312,House,2,1,1,1,NA,$65.00,100,10
7161475,Dupont/Adams Morgan 1 bedroom,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9189695599,-77.0449646892,Entire home/apt,99,1,3,2015-09-21,2.05,6,House,4,1,1,2,NA,,93,10
6018758,"1 bedroom, Adams Morgan apartment","Kalorama Heights, Adams Morgan, Lanier Heights",38.9254622689,-77.0408996395,Entire home/apt,117,1,3,2015-06-15,0.64,323,Apartment,3,1,1,1,NA,$50.00,93,10
8337362,Cozy Apartment in Adams Morgan DC!,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9223572489,-77.040538418,Entire home/apt,100,5,1,2015-09-21,1,314,Apartment,3,1,1,1,NA,,100,10
8206306,New studio in Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9250153888,-77.0407913619,Entire home/apt,93,4,0,,NA,188,Apartment,3,1,0,2,NA,$52.00,NA,NA
4060155,Historic DC Rowhouse Suite w Bath,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9186897694,-77.0384323963,Private room,107,1,16,2015-08-07,1.38,259,House,2,1,1,1,NA,,98,10
2119657,"Xlarge 1 BR apt in Adams Morgan, DC","Kalorama Heights, Adams Morgan, Lanier Heights",38.9240332656,-77.0366131417,Entire home/apt,150,2,22,2015-09-24,1.11,173,Apartment,2,1,1,1,NA,$50.00,80,10
7714816,Dupont Adams Morgan Idyllic Glow,"Kalorama Heights, Adams Morgan, Lanier Heights",38.916424222,-77.042492227,Entire home/apt,129,1,0,,NA,343,Apartment,4,1,1,2,NA,$75.00,NA,NA
4356141,Cozy studio in the  hearth of DC,"Kalorama Heights, Adams Morgan, Lanier Heights",38.911971092,-77.0485350442,Entire home/apt,95,2,20,2015-09-18,1.9,318,Apartment,2,1,0,1,NA,$40.00,88,10
4339760,Beautiful APT IN ADAMS MORGAN AREA!,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9212359454,-77.0403802338,Entire home/apt,140,3,4,2015-08-13,0.44,212,Apartment,3,1,1,1,NA,,100,10
8313137,Private suite with bath and loft,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9223047656,-77.040945548,Private room,125,1,1,2015-09-24,1,87,Loft,2,1,1,1,NA,,100,10
5806398,Adams Morgan Studio,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9170473022,-77.0443272399,Entire home/apt,100,1,8,2015-07-25,1.32,10,Apartment,2,1,0,1,NA,,94,10
1030484,Dupont Circle/Embassy Row Condo,"Kalorama Heights, Adams Morgan, Lanier Heights",38.916170921,-77.0484959748,Entire home/apt,130,1,6,2013-07-15,0.2,327,Apartment,2,1,1,1,740,$25.00,96,10
6151035,Beautiful private room/bath in DC,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9212146357,-77.0411823479,Private room,60,1,0,,NA,134,Apartment,2,2,1,1,NA,,NA,NA
4701058,1BR Sunny Condo Remodeled w/Balcony,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9214497496,-77.0450689616,Entire home/apt,140,2,28,2015-09-25,3.16,313,Apartment,2,1,1,1,NA,,98,9
6108310,Unbeatable Adams Morgan Apartment,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9180685447,-77.0451688168,Entire home/apt,85,2,13,2015-09-15,2.55,139,Apartment,2,1,0,1,NA,,89,10
200515,Chic 1 Bdrm - Heart of Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9253506332,-77.0407514177,Entire home/apt,118,3,25,2015-09-14,0.52,343,Apartment,4,NA,1,1,NA,$100.00,90,9
2324977,Large Luxury Studio in Dupont/AdMo,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9184385904,-77.0408018227,Entire home/apt,139,1,14,2015-09-14,0.83,346,Apartment,1,1,0,1,NA,,91,10
3644326,Studio on quiet street/ideal spot,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9201826676,-77.0468068397,Entire home/apt,115,2,20,2015-09-07,1.45,277,Apartment,3,1,0,2,NA,$50.00,98,10
8674236,Perfect Place in the Heart of D.C.,"Kalorama Heights, Adams Morgan, Lanier Heights",38.921598957,-77.0393813063,Entire home/apt,89,1,0,,NA,344,Apartment,3,1,0,1,NA,,NA,NA
7578455,Dupont Adams Morgan Cherry Blossom,"Kalorama Heights, Adams Morgan, Lanier Heights",38.916268606,-77.0432589268,Entire home/apt,189,1,1,2015-09-15,1,346,Apartment,6,1,2,4,NA,$95.00,80,8
6153179,Terrific Home in Heart of DC,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9163144474,-77.0470820601,Entire home/apt,90,3,3,2015-08-02,0.84,0,Apartment,2,1,1,1,NA,$95.00,73,9
4350950,Spacious Apt in the Heart of DC,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9240159478,-77.0366904107,Private room,70,1,1,2014-10-19,0.09,326,Apartment,1,1,1,1,NA,,NA,NA
353262,"View, clean, location 0.4m to metro","Kalorama Heights, Adams Morgan, Lanier Heights",38.9200360136,-77.044681316,Entire home/apt,80,6,1,2015-09-08,1,25,Apartment,4,1,0,2,NA,,100,10
8086537,Room in English Basement Apt,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9260654337,-77.0448807537,Private room,65,1,0,,NA,33,Apartment,2,1,1,1,NA,,NA,NA
156804,"Spacious, Sunny 1BR near Metro &Zoo","Kalorama Heights, Adams Morgan, Lanier Heights",38.9223445968,-77.0452474854,Entire home/apt,125,5,16,2014-08-24,0.31,272,Apartment,3,1,1,1,NA,$100.00,92,10
8651941,Dupont Adams Morgan Elegant Jewel,"Kalorama Heights, Adams Morgan, Lanier Heights",38.917621263,-77.0433912711,Entire home/apt,199,1,0,,NA,342,Apartment,6,1,2,4,NA,$95.00,NA,NA
7644702,Sunny & Convenient Studio,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9270738877,-77.037936366,Entire home/apt,115,1,0,,NA,37,Apartment,3,1,0,1,NA,,NA,NA
8268664,Charm+Balcony+Dine+Drink+Park+Metro,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9225995437,-77.0439497629,Entire home/apt,125,1,0,,NA,90,Apartment,2,1,1,1,NA,$55.00,NA,NA
3245284,Modern 1BR 1.5 Bath Apt Historic DC,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9195107825,-77.0416030251,Entire home/apt,168,2,5,2015-07-05,0.93,350,Apartment,3,1.5,1,1,NA,$65.00,92,10
1074427,Guest Bed: Central to Conferences,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9239042072,-77.0434810595,Shared room,75,2,4,2014-11-17,0.14,365,Apartment,1,1,1,1,NA,$45.00,90,10
5931303,Private oasis. Top floor w/ 2 decks,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9222470821,-77.0428413615,Entire home/apt,150,2,2,2015-05-19,0.41,152,Apartment,2,1.5,1,1,NA,$50.00,90,10
5251410,Lovely room Adams Morgan in apt,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9221064138,-77.0400754253,Private room,84,2,17,2015-08-01,2.46,356,Apartment,2,1,1,1,NA,,91,9
1688139,Sunny Studio - Dupont/Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9205007444,-77.0470459187,Entire home/apt,75,2,6,2015-05-23,0.31,354,Apartment,2,1,1,1,NA,,70,10
2818677,Cozy and Spacious Apartment,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9189599749,-77.0450313163,Entire home/apt,163,2,2,2015-07-24,0.79,72,Apartment,5,2,2,2,NA,$80.00,90,10
2614015,Super Host! Beautiful Home,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9243563384,-77.0396351268,Private room,95,4,2,2015-04-23,0.3,334,House,1,1,1,1,NA,$50.00,100,9
437132,Private Bed + Bathroom in Kalorama.,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9192647213,-77.0468852984,Private room,95,2,69,2015-09-21,1.66,348,Apartment,2,1,1,1,NA,$16.00,99,10
7341856,Condo in Heart of DC,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9181548968,-77.0421843804,Entire home/apt,200,1,3,2015-09-29,3,294,Condominium,4,1,2,3,NA,,100,10
2344334,Comfy 1BD in the Heart of Dupont!,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9159186162,-77.0453692783,Entire home/apt,150,2,18,2015-09-20,0.98,88,Apartment,4,1,1,1,NA,$100.00,92,10
4916684,Clean + Charm + Location ♡ up to 4,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9202332375,-77.0428008425,Entire home/apt,138,2,68,2015-09-23,7.56,9,Apartment,3,1,0,2,NA,,96,10
6686194,Vintage large 1 bdrm/Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9232575763,-77.0405306191,Entire home/apt,90,2,1,2015-07-17,0.38,94,Apartment,4,1,1,1,NA,$80.00,60,10
5203550,1-br in Dupont/Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9187505586,-77.0455967602,Entire home/apt,100,14,0,,NA,220,Apartment,1,1,1,1,NA,$100.00,NA,NA
2459792,Convenient Studio in Dupont,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9153154673,-77.046619161,Entire home/apt,115,1,37,2015-03-30,2.69,324,Apartment,2,1,1,1,NA,$50.00,95,9
8133891,Unique penthouse w/rooftop,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9260596083,-77.0405229917,Entire home/apt,246,4,0,,NA,337,Apartment,8,2,3,5,NA,$105.00,NA,NA
7579509,Dupont Adams Morgan Glamour,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9165995968,-77.0431415628,Entire home/apt,199,1,0,,NA,337,Apartment,6,1,2,4,NA,$95.00,NA,NA
1197976,"DuPont Place 2 - Metro, kitchenette","Kalorama Heights, Adams Morgan, Lanier Heights",38.9168304146,-77.0440590949,Entire home/apt,125,4,31,2015-09-17,1.14,338,Apartment,2,1,NA,1,NA,$45.00,86,10
3139499,Comfy Couch in Beautiful DC Space,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9225399496,-77.0372957495,Shared room,43,1,1,2015-09-20,1,360,Apartment,1,1,1,1,NA,,100,10
4188562,1 BR Adams Morgan Condo with Patio ,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9231943647,-77.043104901,Entire home/apt,139,2,6,2015-09-22,0.49,332,Apartment,2,1,1,1,NA,,97,10
5835178,Stay and Enjoy 3br Parking Sleeps 8,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9128342298,-77.0487595097,Entire home/apt,550,3,8,2015-09-30,1.78,320,House,8,2.5,3,4,NA,$200.00,97,10
3645653,Spacious Bright Room-Dupont circle,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9130777579,-77.0476055139,Private room,79,5,5,2015-06-28,0.37,314,House,1,4,1,1,NA,,92,10
6093401,3BR Dupont / Kalorama Apt.,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9181366648,-77.0464167511,Entire home/apt,250,2,1,2015-05-05,0.2,139,Apartment,7,2,3,3,NA,$10.00,80,10
7715486,Dupont Adams Morgan Wonderful Grace,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9178408472,-77.0439440765,Entire home/apt,199,1,0,,NA,345,Apartment,6,2,2,4,NA,$95.00,NA,NA
1789722,Large Zen boutique in historic 1 BR,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9212697715,-77.0368814647,Entire home/apt,129,2,118,2015-09-17,4.96,332,Apartment,6,1,1,4,NA,$65.00,98,9
842413,Dupont Circle Bright and Spacious,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9189090707,-77.0450876911,Entire home/apt,99,6,16,2014-10-22,0.78,275,Apartment,4,1,1,1,NA,$35.00,84,10
6462136,2br/1bath basement in Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9241366443,-77.0415833059,Entire home/apt,128,1,9,2015-08-11,2.03,111,Apartment,4,1,2,2,NA,,85,9
4120340,Perfect Kalorama Apartment!,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9174894347,-77.0495220811,Entire home/apt,210,2,5,2015-06-28,0.42,147,Apartment,6,1,2,3,NA,$50.00,84,9
6184481,"Huge 1BR, Adams Morgan/16th St NW","Kalorama Heights, Adams Morgan, Lanier Heights",38.9233155275,-77.0380992794,Entire home/apt,119,3,1,2015-09-22,1,72,Apartment,4,1,1,1,NA,$20.00,100,10
6101774,Sunny studio with beautiful view!,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9268566739,-77.0375744538,Entire home/apt,95,1,2,2015-07-05,0.44,139,Apartment,2,1,0,1,NA,,100,10
392897,Adams Morgan Movie Lovers' Studio,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9238379113,-77.0385795636,Entire home/apt,120,2,108,2015-09-17,2.57,349,Apartment,2,1,1,1,NA,,89,9
875697,Spacious studio near Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9266013324,-77.0386483262,Entire home/apt,90,2,18,2015-09-21,0.65,275,Apartment,2,1,1,1,NA,$30.00,89,10
3890476,Cozy one-bedroom with rooftop view,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9204005055,-77.0384190595,Entire home/apt,115,2,4,2015-06-10,0.44,275,Apartment,2,1,1,1,NA,,100,9
32087,American Guest House ,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9171216997,-77.0463137331,Private room,160,2,12,2015-07-06,0.24,321,Bed & Breakfast,2,1,1,1,5300,,96,10
7896911,Crash on my couch!,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9167993655,-77.0424461044,Shared room,25,1,1,2015-08-18,0.64,22,Apartment,2,1,1,1,NA,,100,10
1646405,Sofa Bed for 2 in lg one bdrm aprt.,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9247910209,-77.0429130638,Shared room,70,3,57,2015-09-18,2.39,362,Apartment,2,1,1,1,NA,,92,10
